"wdpaid","name","iso3","country","year1","year2","area_km1","area_km2","area_change_km","area_change_perc"
165041,"PrimerkÃ¶pfchen bei Ingendorf","DEU","Germany",2011,2012,0.0291541308103577,0.0159452025647982,-0.0132089282455595,-45.3072270666589
165042,"Primsleite Ãœberlosheim / Auschet","DEU","Germany",2010,2011,0.600382480085967,0.93883008347985,0.338447603393883,56.3719986208495
165052,"Pulvermaar mit RÃ¶merberg und Strohner MÃ¤rchen","DEU","Germany",2010,2011,1.13343546324577,2.36902038267371,1.23558491942794,109.012375163351
165052,"Pulvermaar mit RÃ¶merberg und Strohner MÃ¤rchen","DEU","Germany",2011,2012,2.36902038267371,1.13762588652915,-1.23139449614456,-51.9790587345976
165054,"NSG Quarzitkuppe Liedberg","DEU","Germany",2013,2014,0.142585441896035,0.160989991638814,0.0184045497427789,12.9077341263202
165057,"QuellbÃ¤che des Eppenbrunner Baches","DEU","Germany",2010,2011,1.11349636618882,0.190711051295918,-0.922785314892906,-82.8727729082164
165057,"QuellbÃ¤che des Eppenbrunner Baches","DEU","Germany",2011,2012,0.190711051295918,1.11281231228479,0.922101260988875,483.506988568844
165061,"Quellgebiet des Idarbaches","DEU","Germany",2010,2011,0.0952740377889003,0.128446588206627,0.0331725504177267,34.8180377231702
165061,"Quellgebiet des Idarbaches","DEU","Germany",2011,2012,0.128446588206627,0.095335417810439,-0.033111170396188,-25.7781626265724
165064,"Quellgebiet Swistbach","DEU","Germany",2010,2011,0.854848576857894,1.24607227794835,0.391223701090454,45.7652631918096
165064,"Quellgebiet Swistbach","DEU","Germany",2011,2012,1.24607227794835,0.857724529359546,-0.388347748588803,-31.1657482042868
165076,"Rabenscheider Holz","DEU","Germany",2010,2011,0.642320012679442,0.564324665960669,-0.0779953467187725,-12.1427551966526
165090,"NSG Rahmer Benden","DEU","Germany",2010,2011,0.0803780261624012,0.797835732621043,0.717457706458642,892.604285913966
165092,"Ralinger RÃ¶der","DEU","Germany",2010,2011,0.98754687877987,0.0663841060016772,-0.921162772778193,-93.2778779997061
165092,"Ralinger RÃ¶der","DEU","Germany",2011,2012,0.0663841060016772,0.987241943917294,0.920857837915617,1387.16613565957
165096,"NSG Kurler Busch","DEU","Germany",2010,2011,0.254940949304064,1.96989527441888,1.71495432511482,672.686882902212
165098,"Ransberg bei Ober-Gleen","DEU","Germany",2010,2011,0.205801763067268,0.173999848536296,-0.0318019145309716,-15.4526929492712
165099,"Rappenberg","DEU","Germany",2010,2011,0.15696711409411,0.211726680694286,0.0547595666001768,34.8860122174035
165099,"Rappenberg","DEU","Germany",2011,2012,0.211726680694286,0.156927553808197,-0.0547991268860896,-25.8820129359202
165128,"Reichelsteiner Bachtal","DEU","Germany",2010,2011,0.698311066047467,0.0129142132461766,-0.68539685280129,-98.1506503513867
165128,"Reichelsteiner Bachtal","DEU","Germany",2011,2012,0.0129142132461766,0.697204479212173,0.684290265965997,5298.73754538309
165138,"Remmelbachtal und Braunebachtal bei MÃ¼rlenbach","DEU","Germany",2010,2011,1.61154421859768,0.280562514078182,-1.3309817045195,-82.5904551150126
165138,"Remmelbachtal und Braunebachtal bei MÃ¼rlenbach","DEU","Germany",2011,2012,0.280562514078182,1.55339611531603,1.27283360123785,453.672011537206
165153,"NSG Rheinaue Bislich-Vahnum","DEU","Germany",2010,2011,1.88298602945285,2.41112856024862,0.528142530795767,28.0481385700579
165157,"NSG Rheinaue Walsum, Dinslaken","DEU","Germany",2010,2011,0.253260228504891,0.2899696763144,0.036709447809509,14.4947542795098
165163,"NSG Rheinvorland bei Perrich","DEU","Germany",2010,2011,0.549486980948406,0.629150364941867,0.0796633839934608,14.4977746071368
165163,"NSG Rheinvorland bei Perrich","DEU","Germany",2013,2014,0.627182472125905,3.26011506134772,2.63293258922182,419.803279944543
165164,"NSG Hasenfeld und Rheinvorland zwischen Eversael und Ossenberg","DEU","Germany",2010,2011,4.09669638170763,5.00733297428568,0.910636592578049,22.2285594959924
165164,"NSG Hasenfeld und Rheinvorland zwischen Eversael und Ossenberg","DEU","Germany",2013,2014,5.00549263431642,8.00354002608293,2.99804739176651,59.8951514025342
165165,"NSG Rheinvorland noerdlich der Ossenberger Schleuse","DEU","Germany",2013,2014,0.411881422676435,0.573196473593722,0.161315050917286,39.1654107313337
165167,"NSG Rheinvorland zwischen Mehrum und Emmelsum","DEU","Germany",2013,2014,0.66946696712434,5.33274976078742,4.66328279366308,696.56652570835
165169,"RhÃ¶nwald (Zone I BR RhÃ¶n)","DEU","Germany",2010,2011,1.1613322978153,1.32192503362149,0.160592735806197,13.8283190873366
165172,"Ried am FÃ¶hrenbach","DEU","Germany",2010,2011,0.442604385280742,0.0837276260029876,-0.358876759277754,-81.0829651066653
165172,"Ried am FÃ¶hrenbach","DEU","Germany",2011,2012,0.0837276260029876,0.44247699771727,0.358749371714283,428.471925982329
165210,"Rohrmaar bei Scharfbillig","DEU","Germany",2010,2011,0.0221696987736874,2.48784267467527,2.46567297590159,11121.81541604
165210,"Rohrmaar bei Scharfbillig","DEU","Germany",2011,2012,2.48784267467527,0.0221201632270171,-2.46572251144826,-99.1108696923569
165214,"Rohrwiesenbachtal und Eisenberg bei Schlitz","DEU","Germany",2010,2011,0.391669767916022,0.292663885958533,-0.099005881957489,-25.27789736856
165219,"Rosenheimer Lay","DEU","Germany",2010,2011,0.464409593935067,0.137917705080308,-0.326491888854759,-70.302571936188
165219,"Rosenheimer Lay","DEU","Germany",2011,2012,0.137917705080308,0.464178728652561,0.326261023572253,236.562103018082
165257,"NSG Ruhruferstreifen am Golfplatz Oefte","DEU","Germany",2013,2014,0.0868241364726943,0.0749790695313591,-0.0118450669413352,-13.6425968890119
165264,"NSG Ruschdahlmoor-Lesumer Moor","DEU","Germany",2010,2011,0.0387933278029319,0.0495338066843111,0.0107404788813793,27.6864076625247
165266,"RuÃŸheimer Altrhein","DEU","Germany",2010,2011,0.463027999254739,0.158584819505306,-0.304443179749433,-65.7504903028426
165266,"RuÃŸheimer Altrhein","DEU","Germany",2011,2012,0.158584819505306,0.462979907349434,0.304395087844129,191.944656994073
165271,"RÃ¼tscheten","DEU","Germany",2010,2011,0.0506750093983942,0.055936437200621,0.00526142780222674,10.3826873733021
165277,"SaarsteilhÃ¤nge am Kaiserweg (rheinl.-pfÃ¤lzischer Teil)","DEU","Germany",2010,2011,1.20831705784915,0.0129291947857431,-1.19538786306341,-98.9299832604567
165277,"SaarsteilhÃ¤nge am Kaiserweg (rheinl.-pfÃ¤lzischer Teil)","DEU","Germany",2011,2012,0.0129291947857431,1.20823896358326,1.19530976879752,9245.0441702338
165308,"Sandgrube am Weilersberg","DEU","Germany",2010,2011,0.0985010515534697,0.144639088837302,0.0461380372838325,46.840146938723
165308,"Sandgrube am Weilersberg","DEU","Germany",2011,2012,0.144639088837302,0.0984834591895686,-0.0461556296477336,-31.9108962997215
165309,"Sandgrube bei Schauernheim","DEU","Germany",2010,2011,0.119165149804835,2.52728837551559,2.40812322571076,2020.82842983432
165309,"Sandgrube bei Schauernheim","DEU","Germany",2011,2012,2.52728837551559,0.119149707617169,-2.40813866789842,-95.2854724149609
165323,"SÃ¤ngscheid bei Stadtkyll","DEU","Germany",2010,2011,0.0135293806180247,0.183414350128983,0.169884969510958,1255.67440452246
165323,"SÃ¤ngscheid bei Stadtkyll","DEU","Germany",2011,2012,0.183414350128983,0.0135779212167427,-0.16983642891224,-92.5971325541354
165331,"NSG Sauerwiese und Oberndorfer Bruch","DEU","Germany",2010,2011,0.0211875832357429,0.0309833794757382,0.0097957962399953,46.2336649300805
165334,"Saukopf und Fichtekopf","DEU","Germany",2010,2011,0.0754083312861632,3.08210040988868,3.00669207860252,3987.2147113196
165334,"Saukopf und Fichtekopf","DEU","Germany",2011,2012,3.08210040988868,0.129651798537508,-2.95244861135117,-95.7933947212904
165336,"Sauldorfer Baggerseen","DEU","Germany",2010,2011,1.24120993458465,1.4609785778335,0.219768643248851,17.7060009854331
165341,"NSG Saure Epscheid","DEU","Germany",2010,2011,0.0513209281602455,0.0288393271823226,-0.0224816009779229,-43.8059126828842
165347,"Schachenwald","DEU","Germany",2010,2011,0.63720313115676,0.318582908431548,-0.318620222725212,-50.0029279747571
165347,"Schachenwald","DEU","Germany",2011,2012,0.318582908431548,0.637192333004191,0.318609424572643,100.008323152433
165348,"Schadewitz","DEU","Germany",2010,2011,0.303213845018633,0.337995669204437,0.0347818241858041,11.4710540950618
165356,"Schafwiesen","DEU","Germany",2010,2011,0.316265874884973,0.867241320882894,0.550975445997921,174.212739897503
165356,"Schafwiesen","DEU","Germany",2011,2012,0.867241320882894,0.316230400843435,-0.551010920039458,-63.5360547025714
165357,"Schaichtal","DEU","Germany",2010,2011,2.71640326576043,4.74654105703454,2.03013779127411,74.7362446829407
165365,"Scharren am Altenhof bei Bettingen","DEU","Germany",2010,2011,0.0665942919768368,0.692374785744113,0.625780493767277,939.690888199456
165365,"Scharren am Altenhof bei Bettingen","DEU","Germany",2011,2012,0.692374785744113,0.0663824301346296,-0.625992355609484,-90.4123559232033
165366,"Scharren beim Urmeskreuzchen","DEU","Germany",2010,2011,0.0194500106368862,1.55135109496947,1.53190108433258,7876.09381265525
165366,"Scharren beim Urmeskreuzchen","DEU","Germany",2011,2012,1.55135109496947,0.0195613642695367,-1.53178973069993,-98.7390756139621
165376,"Scheidelberger Woog","DEU","Germany",2010,2011,2.32076586356674,1.51309219756523,-0.807673666001509,-34.8020314621576
165376,"Scheidelberger Woog","DEU","Germany",2011,2012,1.51309219756523,2.32057552340152,0.807483325836294,53.3664324709126
165379,"Schelmenkopf-Falkenstein","DEU","Germany",2010,2011,0.658330503002367,0.06924883733304,-0.589081665669327,-89.4811440428136
165379,"Schelmenkopf-Falkenstein","DEU","Germany",2011,2012,0.06924883733304,0.658028007425775,0.588779170092735,850.236903272622
165393,"Schimmelsbachtal","DEU","Germany",2010,2011,0.752124969381805,0.148421350904875,-0.60370361847693,-80.2663976138344
165393,"Schimmelsbachtal","DEU","Germany",2011,2012,0.148421350904875,0.752050196548353,0.603628845643477,406.699468751196
165401,"Schlangenbruch","DEU","Germany",2010,2011,0.126285725620096,2.32057561091404,2.19428988529395,1737.55970797128
165401,"Schlangenbruch","DEU","Germany",2011,2012,2.32057561091404,0.12621494419355,-2.19436066672049,-94.5610501291171
165408,"Schleife","DEU","Germany",2010,2011,0.367342070515732,0.514220600806213,0.146878530290481,39.9841298014872
165409,"Schleifwiesen und NuÃŸloch bei Lindach","DEU","Germany",2010,2011,0.103295393355455,0.155140349461726,0.051844956106271,50.1909663365767
165411,"Schleuse Hollerich","DEU","Germany",2010,2011,0.43187977976381,0.303427775840606,-0.128452003923205,-29.7425371462062
165411,"Schleuse Hollerich","DEU","Germany",2011,2012,0.303427775840606,0.434045238169369,0.130617462328763,43.0472991363118
165415,"NSG Schlingenbachtal","DEU","Germany",2013,2014,0.480096692628268,0.687476487465369,0.207379794837101,43.1954225099551
165434,"NSG Schmalenaus Bruch","DEU","Germany",2010,2011,0.0219663671265895,0.0162813990196127,-0.00568496810697687,-25.8803291150288
165460,"SchÃ¶necker Schweiz","DEU","Germany",2010,2011,9.03552294474248,0.304536278021296,-8.73098666672118,-96.6295666572514
165460,"SchÃ¶necker Schweiz","DEU","Germany",2011,2012,0.304536278021296,9.03096074287019,8.72642446484889,2865.47945011617
165464,"Schorberg und ScheldkÃ¶pfchen","DEU","Germany",2010,2011,0.656823302355937,0.0419325176600624,-0.614890784695875,-93.6158602306501
165464,"Schorberg und ScheldkÃ¶pfchen","DEU","Germany",2011,2012,0.0419325176600624,0.652587086473286,0.610654568813223,1456.27928607498
165481,"Schwaneburger Moor","DEU","Germany",2011,2012,0.552424456367156,0.64123067662884,0.0888062202616842,16.0757220717001
165488,"Schwarzbach","DEU","Germany",2010,2011,0.318626280709523,1.12185064025086,0.80322435954134,252.089801805647
165488,"Schwarzbach","DEU","Germany",2011,2012,1.12185064025086,0.318480659031318,-0.803369981219545,-71.6111354217259
165494,"NSG Schwarzbachtal bei Goetzenberg","DEU","Germany",2010,2011,0.193851878253749,0.538572008066782,0.344720129813033,177.826561660547
165497,"Schwarze Grube","DEU","Germany",2010,2011,0.0459755531436498,0.0406101974294684,-0.00536535571418136,-11.670018841138
165498,"Schwarze Heide","DEU","Germany",2011,2012,0.0954157506858285,0.112423812563845,0.0170080618780163,17.8252141347377
165501,"Schwarzenbach","DEU","Germany",2010,2011,0.472689803273829,0.876671889313018,0.403982086039189,85.4645230849548
165503,"Schwarzenbruch","DEU","Germany",2010,2011,1.10478297930562,0.0208896750136642,-1.08389330429195,-98.1091603142914
165503,"Schwarzenbruch","DEU","Germany",2011,2012,0.0208896750136642,1.10456596985265,1.08367629483898,5187.61682089422
165516,"Schwarzwald","DEU","Germany",2010,2011,3.40454651073318,0.140444562532618,-3.26410194820056,-95.8747938355416
165516,"Schwarzwald","DEU","Germany",2011,2012,0.140444562532618,3.40382733850787,3.26338277597525,2323.60920004812
165536,"Seebachtal","DEU","Germany",2010,2011,0.495589313388012,0.0646605100203146,-0.430928803367698,-86.9528038088081
165536,"Seebachtal","DEU","Germany",2011,2012,0.0646605100203146,0.495202690932929,0.430542180912614,665.850270555164
165546,"NSG Seffent mit Wilkensberg","DEU","Germany",2013,2014,0.151495656661797,0.229346582857132,0.077850926195335,51.3882232077
165555,"Sellstedter See und Ochsentriftmoor/ Wildes Moor","DEU","Germany",2013,2014,5.3212114978572,7.52389367671371,2.20268217885651,41.394373813999
165563,"Sickler Teich bei Londorf","DEU","Germany",2010,2011,0.085244711791538,0.0630829923942079,-0.0221617193973301,-25.997764473092
165565,"NSG Siebersbruch","DEU","Germany",2010,2011,0.0195313729661336,0.0215091861257362,0.0019778131596026,10.1263396230876
165565,"NSG Siebersbruch","DEU","Germany",2011,2012,0.0215091861257362,0.0477972077064995,0.0262880215807633,122.21764890169
165572,"Silbachtal bei Gonterskirchen","DEU","Germany",2010,2011,0.384379172322691,0.239429923833036,-0.144949248489656,-37.7099642558075
165575,"Silberberge Gartz","DEU","Germany",2010,2011,0.394924250296438,0.443707176387651,0.0487829260912136,12.3524767229655
165583,"Sippersfelder Weiher","DEU","Germany",2010,2011,0.266134812666175,1.61269894071655,1.34656412805038,505.970682512489
165583,"Sippersfelder Weiher","DEU","Germany",2011,2012,1.61269894071655,0.26634107169052,-1.34635786902603,-83.4847617886957
165596,"Sommertal (Zonen I / II BR RhÃ¶n)","DEU","Germany",2010,2011,1.9074575542162,2.52219921907826,0.614741664862063,32.2283273618988
165613,"SpieÃŸwald und Streitwiese","DEU","Germany",2010,2011,0.24194431014488,0.185985410982929,-0.0559588991619509,-23.1288345357003
165613,"SpieÃŸwald und Streitwiese","DEU","Germany",2011,2012,0.185985410982929,0.241842123393876,0.0558567124109465,30.0328461870987
165621,"Sponheimer Lettkaut","DEU","Germany",2010,2011,0.170615525182525,0.0511315074638009,-0.119484017718724,-70.0311519663288
165621,"Sponheimer Lettkaut","DEU","Germany",2011,2012,0.0511315074638009,0.170567446244103,0.119435938780303,233.585796125527
165622,"Sporen","DEU","Germany",2010,2011,0.248650598083485,0.316226624368035,0.0675760262845493,27.1771018470908
165622,"Sporen","DEU","Germany",2011,2012,0.316226624368035,0.24835051432394,-0.067876110044095,-21.4643881361168
165625,"Spring","DEU","Germany",2010,2011,0.771389687469734,0.00767050849841761,-0.763719178971317,-99.0056247026612
165625,"Spring","DEU","Germany",2011,2012,0.00767050849841761,0.771357707668229,0.763687199169812,9956.14827005741
165626,"Springersberg bei Odersbach","DEU","Germany",2010,2011,0.0478805869220544,0.0398902231544312,-0.00799036376762322,-16.6881073964921
165635,"St. Avold","DEU","Germany",2011,2012,0.0736515874748279,0.0815141449102027,0.00786255743537484,10.6753400774451
165672,"SteinalbmÃ¼ndung","DEU","Germany",2010,2011,0.181073580422603,1.98676927659944,1.80569569617684,997.216541453796
165672,"SteinalbmÃ¼ndung","DEU","Germany",2011,2012,1.98676927659944,0.181022317577559,-1.80574695902188,-90.8886089738916
165676,"Steinberg","DEU","Germany",2011,2012,0.126268492561392,0.140084379136683,0.0138158865752912,10.9416738055805
165680,"Steinberg bei Wesseln","DEU","Germany",2010,2011,0.0903551806254859,0.143452754586087,0.0530975739606016,58.7653896467611
165685,"Steinbruch am Steinberg","DEU","Germany",2010,2011,0.117099792125346,0.708517963627572,0.591418171502226,505.054843196614
165685,"Steinbruch am Steinberg","DEU","Germany",2011,2012,0.708517963627572,0.11689720435127,-0.591620759276303,-83.5011657639896
165686,"NSG Steinbruch Anneliese","DEU","Germany",2010,2011,0.127879555583037,0.432217863085715,0.304338307502678,237.98824301126
165690,"Steinbruch Fachingen","DEU","Germany",2010,2011,0.117167491625848,1.62643382295859,1.50926633133275,1288.12720182856
165690,"Steinbruch Fachingen","DEU","Germany",2011,2012,1.62643382295859,0.117163957500751,-1.50926986545784,-92.796266540521
165693,"Steinbruch Hasselichskopf","DEU","Germany",2010,2011,0.304216216479629,0.0779367112625109,-0.226279505217118,-74.3811450407248
165693,"Steinbruch Hasselichskopf","DEU","Germany",2011,2012,0.0779367112625109,0.304147431555935,0.226210720293425,290.249250486704
165714,"SteinbÃ¼chel bei SchÃ¼ller","DEU","Germany",2010,2011,0.110646113896489,2.24355620692058,2.13291009302409,1927.68640299419
165714,"SteinbÃ¼chel bei SchÃ¼ller","DEU","Germany",2011,2012,2.24355620692058,0.110546613849961,-2.13300959307062,-95.0727058449009
165716,"SteinbÃ¼hl-SchÃ¤fergraben","DEU","Germany",2010,2011,0.668242886319582,0.0826908591010323,-0.58555202721855,-87.6256282268172
165716,"SteinbÃ¼hl-SchÃ¤fergraben","DEU","Germany",2011,2012,0.0826908591010323,0.668138725185709,0.585447866084677,707.995868526862
165728,"Stelzenbachwiesen","DEU","Germany",2010,2011,0.199175492176446,0.0122178345961339,-0.186957657580312,-93.8657941985601
165728,"Stelzenbachwiesen","DEU","Germany",2011,2012,0.0122178345961339,0.199226090182163,0.187008255586029,1530.61701821699
