"wdpaid","wdpa_pid","name","iso3","country","year1","year2","area_km1","area_km2","area_change_km","area_change_perc","wdpa_yr"
36148,"36148","Healthshire","JAM","Jamaica",2008,2010,48.6,3.51,-45.09,-92.7777777777778,2017
365031,"365031","Bosung Bulgyo","KOR","Republic of Korea",2008,2017,7.5,10.3,2.8,37.3333333333333,2017
365033,"365033","Suncheon Bay","KOR","Republic of Korea",2008,2017,2.8,28,25.2,900,2017
365035,"365035","Jindo (island)","KOR","Republic of Korea",2008,2017,1.2,1.44,0.24,20,2017
365036,"365036","Muan","KOR","Republic of Korea",2008,2017,35.6,42,6.4,17.9775280898876,2017
365041,"365041","Buan Joolpo Bay","KOR","Republic of Korea",2008,2017,3.5,4.9,1.4,40,2017
37044,"37044","Mangrove Nature Reserve or Marine Park","COD","Democratic Republic of the Congo",2008,2010,1000,12.79,-987.21,-98.721,2017
377978,"377978","Donji Kamenjak i Medulinski arhipelag","HRV","Croatia",2015,2016,0.254412,0.127206,-0.127206,-50,2017
377978,"377978","Donji Kamenjak i Medulinski arhipelag","HRV","Croatia",2016,2017,0.127206,0.21201,0.084804,66.6666666666667,2017
378024,"378024","Kanal - Luka","HRV","Croatia",2015,2016,1.052271,4.209084,3.156813,300,2017
378932,"378932","Vormsi MKA, Kärrsläti pv.","EST","Estonia",2016,2017,0.00199361,0.0030046,0.00101099,50.7115233169978,2017
379028,"379028","Pärnu rannaniidu LKA, Kristiine pv.","EST","Estonia",2016,2017,0.11200167,0.18600449,0.07400282,66.0729612335245,2017
379074,"379074","Pärnu rannaniidu LKA, Rannaniidu skv.","EST","Estonia",2016,2017,0.37600296,0.66400944,0.28800648,76.5968650885089,2017
379076,"379076","Pärnu rannaniidu LKA, Vana-Pärnu skv.","EST","Estonia",2016,2017,0.0400026,0.0860013,0.0459987,114.98927569708,2017
379101,"379101","Pärnu rannaniidu looduskaitseala","EST","Estonia",2016,2017,0.52799552,0.93600927,0.40801375,77.2759871144361,2017
379229,"379229","Võilaiu hoiuala","EST","Estonia",2015,2016,0.134014,0.16998302,0.03596902,26.8397480860209,2017
384326,"384326","Råholmen","SWE","Sweden",2015,2016,0.020465,0.016036858,-0.004428142,-21.6376349865624,2017
3849,"3849","Labu (Productive Production)","BRN","Brunei Darussalam",2008,2010,143.48,1.59,-141.89,-98.8918316141623,2017
3852,"3852","Selirong (Productive Production)","BRN","Brunei Darussalam",2008,2010,25.66,0.37,-25.29,-98.5580670303975,2017
387511,"387511","Geitholmen","NOR","Norway",2015,2016,0.00004,0.0000475545,0.0000075545,18.88625,2017
387516,"387516","Langåra","NOR","Norway",2015,2016,0.000247,0.021968284,0.021721284,8794.04210526316,2017
387517,"387517","Katterompa","NOR","Norway",2015,2016,0.00018,0.000213143,0.000033143,18.4127777777778,2017
387518,"387518","Borøya","NOR","Norway",2015,2016,0.000134,0.003798643,0.003664643,2734.80820895522,2017
387564,"387564","Ildjernet","NOR","Norway",2015,2016,0.00127,0.001497846,0.000227846,17.9406299212598,2017
387768,"387768","Paimionlahti, Kaistila","FIN","Finland",2016,2017,0.109944124,0.03079998679472,-0.07914413720528,-71.9857818006536,2017
387771,"387771","Paimionlahti, Vesialue Paimionlahdessa","FIN","Finland",2016,2017,0.029049006,0.00159999929529,-0.02744900670471,-94.4920686949151,2017
387783,"387783","Södra Benskär","FIN","Finland",2016,2017,0.01610532,0.006399996453714,-0.009705323546286,-60.2616001810954,2017
387812,"387812","Gloholmens naturskyddsområde","FIN","Finland",2016,2017,0.012800088,0.003599997898608,-0.009200090101392,-71.8752097750578,2017
387842,"387842","Heimlaxin luonnonsuojelualue","FIN","Finland",2016,2017,0.796978994,0.44439994905768,-0.35257904494232,-44.2394401353971,2017
387919,"387919","Vuohensaaren itäosan rauhoitusalue","FIN","Finland",2016,2017,0.002808226,0.0031999977548,0.0003917717548,13.9508627439529,2017
387922,"387922","Oukkulanlahti, Heikkilä","FIN","Finland",2016,2017,0.018295596,0.01039999269816,-0.00789560330184,-43.1557589150963,2017
387940,"387940","Kirkonniemen luonnonsuojelualue","FIN","Finland",2016,2017,0.018315024,0.01519998100992,-0.00311504299008,-17.0081294465134,2017
387965,"387965","Luodon saaristo 95","FIN","Finland",2016,2017,0.00239122,0.00079999948314,-0.00159122051686,-66.5442960856801,2017
387968,"387968","Björköby 10","FIN","Finland",2016,2017,0.009816832,0.003200000129538,-0.006616831870462,-67.4029245938201,2017
387975,"387975","Tauvon jakokunnan luonnonsuojelualue","FIN","Finland",2016,2017,1.30323816,1.06760004801008,-0.23563811198992,-18.0809708633701,2017
387978,"387978","Liminganlahden luonnonsuojelualue, Isonniityn lohkokunta","FIN","Finland",2016,2017,2.561988336,2.2783998825654,-0.2835884534346,-11.0690766796137,2017
387979,"387979","Liminganlahden luonnonsuojelualue, Hirvasniemen jakokunta","FIN","Finland",2016,2017,4.995622414,4.20759991599183,-0.78802249800817,-15.774260596633,2017
388025,"388025","Vassorfjärden 4","FIN","Finland",2016,2017,7.71402234,4.58719951203899,-3.12682282796101,-40.5342723957034,2017
388059,"388059","Mikkelinsaaret 55","FIN","Finland",2016,2017,0.001638936,0.002799997192884,0.001161061192884,70.8423753510814,2017
388062,"388062","Mikkelinsaaret 58","FIN","Finland",2016,2017,0.00163398,0.000799998532128,-0.000833981467872,-51.0398822428671,2017
388063,"388063","Mikkelinsaaret 59","FIN","Finland",2016,2017,0.00236313,0.001599999866,-0.000763130134,-32.2931930955978,2017
388065,"388065","Houtskärin nummisaret","FIN","Finland",2016,2017,0.007569471,0.005599997043264,-0.001969473956736,-26.0186472309095,2017
388096,"388096","Merikotkan esiintymisalue (Sandö)","FIN","Finland",2016,2017,0.01440454,0.010399999549005,-0.004004540450995,-27.800543793797,2017
388133,"388133","Lanskeri, Alaskartano","FIN","Finland",2016,2017,0.099006838,0.082799992936777,-0.016206845063223,-16.3694199215038,2017
388172,"388172","Kumpeleen hiekkaranta- ja dyynialue","FIN","Finland",2016,2017,0.013974064,0.01039996416546,-0.00357409983454,-25.5766671352013,2017
388246,"388246","Spörsholmen","FIN","Finland",2016,2017,0.00077697,0.000399999962644,-0.000376970037356,-48.5179656043348,2017
388275,"388275","Rauvolanlahden luonnonsuojelualue (Kaarinan puoli)","FIN","Finland",2016,2017,0.150466167,0.05200000089174,-0.09846616610826,-65.4407353303949,2017
388276,"388276","Rauvolanlahden luonnonsuojelualue (Turun puoli)","FIN","Finland",2016,2017,0.119337556,0.04559997764735,-0.07373757835265,-61.7890803400147,2017
388278,"388278","Sauvonlahden, Eistilänlahden, Kärkniemenlahden, Leiskunlahden ls-","FIN","Finland",2016,2017,0.593256204,0.054399988116384,-0.538856215883616,-90.83027067402,2017
388312,"388312","Kokemäenjoensuisto, Mannila","FIN","Finland",2016,2017,0.086713568,0.002799997111664,-0.083913570888336,-96.7709815473583,2017
388329,"388329","Kokemäenjoensuisto, Kivimäki","FIN","Finland",2016,2017,0.186990856,0.002799999704196,-0.184190856295804,-98.5026007345536,2017
388332,"388332","Pieni Pernajanlahden luonnonsuojelualue","FIN","Finland",2016,2017,1.622012509,0.6832000722996,-0.9388124367004,-57.8794819085085,2017
388374,"388374","Kokemäenjoensuisto, Lehtola","FIN","Finland",2016,2017,0.012005289,0.000399998187512,-0.011605290812488,-96.6681502834959,2017
388375,"388375","Kokemäenjoensuisto, Niemelä II","FIN","Finland",2016,2017,0.010311015,0.00159999902992,-0.00871101597008,-84.4826233894529,2017
388434,"388434","Jurmo, Norrgrannas","FIN","Finland",2016,2017,0.093189858,0.0755999918327,-0.0175898661673,-18.8753009660129,2017
388479,"388479","Stadsfjärdenin luonnonsuojelualue","FIN","Finland",2016,2017,0.492798096,0.282399992017,-0.210398103983,-42.6945854074485,2017
388487,"388487","Pohjanpitäjänlahden luonnonsuojelualue","FIN","Finland",2016,2017,0.946264344,0.61520002652192,-0.33106431747808,-34.986451679942,2017
388489,"388489","Perämeren saarten luonnonsuojelualue 2","FIN","Finland",2016,2017,0.11481136,0.092399999637942,-0.022411360362058,-19.5201592961341,2017
388525,"388525","Långö naturskyddsområde","FIN","Finland",2016,2017,0.005982725,0.003599998040384,-0.002382726959616,-39.8267839423674,2017
388542,"388542","Granö naturskyddsområde","FIN","Finland",2016,2017,0.000803907,0.001999999964592,0.001196092964592,148.784991869955,2017
388635,"388635","Klobben","FIN","Finland",2016,2017,0.00197778,0.000799995672699,-0.001177784327301,-59.5508260423809,2017
388646,"388646","Preiviikinlahti, Ranta","FIN","Finland",2016,2017,0.005833695,0.00439999847032,-0.00143369652968,-24.5761310743877,2017
388649,"388649","Kokemäenjoensuisto, Yhteiset vesialuet","FIN","Finland",2016,2017,0.064442148,0.004399997786982,-0.060042150213018,-93.1721739210462,2017
388654,"388654","Kokemäenjoensuisto, Myllymäki","FIN","Finland",2016,2017,0.0127797,0.001999994850351,-0.010779705149649,-84.3502206597103,2017
388656,"388656","Kokemäenjoensuisto, Metsälä","FIN","Finland",2016,2017,0.245560875,0.0819999922318,-0.1635608827682,-66.6070613929031,2017
388659,"388659","Iroise","FRA","France",2015,2016,11753652.2896,3428.36,-11750223.9296,-99.9708315346113,2017
388778,"388778","Keeragh Islands NHA","IRL","Ireland",2016,2017,0.786383872,0.6401332,-0.146250672,-18.5978727702086,2017
389059,"389059","Illas Cíes","ESP","Spain",2016,2017,0.15239402,5.44694169308,5.29454767308,3474.24897189535,2017
389127,"389127","Massís de les Cadiretes","ESP","Spain",2016,2017,21.21569184,14.72986451632,-6.48582732368,-30.5708971104663,2017
389140,"389140","Muntanyes de Begur","ESP","Spain",2016,2017,12.40395544,10.49684996356,-1.90710547644,-15.3749784547759,2017
3897,"3897","Bako","MYS","Malaysia",2008,2010,8.7,0.39,-8.31,-95.5172413793103,2017
391433,"391433","Lyngholmsskären","SWE","Sweden",2016,2017,0.028855368,0.011563758,-0.01729161,-59.9251064827868,2017
391928,"391928","Ilot de Rion","FRA","France",2015,2016,0.000545,0.023338,0.022793,4182.20183486239,2017
391973,"391973","Golfe du Morbihan","FRA","France",2015,2016,5414.0164,73.468498,-5340.547902,-98.6429945428314,2017
391992,"391992","Sillon de Talbert","FRA","France",2015,2016,3.710554,2.009191,-1.701363,-45.8519940688102,2017
392064,"392064","Pointe D'Arcay","FRA","France",2015,2016,11.961729,3.688835,-8.272894,-69.1613561885577,2017
392069,"392069","Ile Aux Oiseaux","FRA","France",2015,2016,4.83711,2.199343,-2.637767,-54.5318795727201,2017
392957,"392957","Ringsholmane","NOR","Norway",2015,2016,0.143119,0.124526202,-0.018592798,-12.9911458296942,2017
392958,"392958","Vealøs","NOR","Norway",2015,2016,0.115256,0.100520498,-0.014735502,-12.7850194349969,2017
392970,"392970","Fantholmane-Matløs","NOR","Norway",2015,2016,0.074356,0.061168054,-0.013187946,-17.7362230351283,2017
392993,"392993","Hemskilen","NOR","Norway",2015,2016,0.112959,0.028236989,-0.084722011,-75.0024442496835,2017
393,"393","Kakadu","AUS","Australia",2007,2011,19804,473.1,-19330.9,-97.6110886689558,2017
393042,"393042","Garntangen","NOR","Norway",2016,2017,0.004609596,0.004058823447144,-0.000550772552855999,-11.9483909838519,2017
394899,"394899","Morje in morsko obrežje","SVN","Slovenia",2016,2017,4.033165911,403.3165911,399.283425189,9900,2017
394901,"394901","Sečoveljske soline s Sečo","SVN","Slovenia",2016,2017,0.044955854,0.44955854,0.404602686,900,2017
394908,"394908","Debeli Rtič","SVN","Slovenia",2016,2017,0.009907076,0.9907076,0.980800524,9900,2017
394910,"394910","Sv. Nikolaj","SVN","Slovenia",2016,2017,0.000770462,0.007704618,0.006934156,899.999740415491,2017
394912,"394912","Rt Madona","SVN","Slovenia",2016,2017,0.001242848,0.1242848,0.123041952,9900,2017
39504,"39504","Cooper Island","SGS","South Georgia and the South Sandwich Islands",2008,2010,2.59,4.65,2.06,79.5366795366796,2016
395183,"395183","Sečoveljske soline in estuarij Dragonje","SVN","Slovenia",2016,2017,0.002085631,0.20856306,0.206477429,9899.99808211519,2017
395184,"395184","Ankaran - Sv. Nikolaj","SVN","Slovenia",2016,2017,0.0000727095,0.000727095,0.0006543855,900,2017
395185,"395185","Debeli Rtič","SVN","Slovenia",2016,2017,0.000105299,0.001052988,0.000947689,899.99810064673,2017
395189,"395189","Med Izolo in Strunjanom - klif","SVN","Slovenia",2016,2017,0.004446048,0.04446048,0.040014432,900,2017
395240,"395240","Sečoveljske soline","SVN","Slovenia",2016,2017,0.038765595,0.387655952,0.348890357,900.000005159214,2017
395347,"395347","Nordre Skjælholmen","NOR","Norway",2015,2016,0.000368,0.000191539,-0.000176461,-47.9513586956522,2017
3961,"3961","Rajang Mangroves","MYS","Malaysia",2005,2006,93.74,106.98,13.24,14.1241732451462,2017
3961,"3961","Rajang Mangroves","MYS","Malaysia",2008,2010,106.98,4.74,-102.24,-95.5692652832305,2017
396434,"396434","Käringkläppen, västlig silverlav","FIN","Finland",2016,2017,0.00199134,0.00239999055059,0.00040865055059,20.5213851271004,2017
396462,"396462","Sunikari pohjoinen","FIN","Finland",2016,2017,0.02208786,0.01959998861009,-0.00248787138991,-11.2635238991464,2017
396534,"396534","Porkkalanniemen luonnonsuojelualue","FIN","Finland",2016,2017,0.017172144,0.014000000654262,-0.003172143345738,-18.4726109083292,2017
396576,"396576","Södra Stadsfjärden 2","FIN","Finland",2016,2017,1.23212396,0.41639995855936,-0.81572400144064,-66.2047024424913,2017
396584,"396584","Lappfjärdsfjärden 1","FIN","Finland",2016,2017,0.036995712,0.005999997956403,-0.030995714043597,-83.7819097618584,2017
396614,"396614","Kokemäenjoen suisto, Alasaari","FIN","Finland",2016,2017,0.07198884,0.00679999795746,-0.06518884204254,-90.5540942770296,2017
396663,"396663","Kokemäenjoensuisto, Vesiriutta","FIN","Finland",2016,2017,0.032426667,0.0147999985368,-0.0176266684632,-54.3585576130905,2017
396776,"396776","Näsebyfladan pohjoisosan luonnonsuojelualue","FIN","Finland",2016,2017,0.065949375,0.025199998167461,-0.040749376832539,-61.7888749249542,2017
396807,"396807","Ojansuiston luonnonsuojelualue","FIN","Finland",2016,2017,0.001271634,0.00039999832911,-0.00087163567089,-68.5445396151723,2017
396877,"396877","Kullafjärden","FIN","Finland",2016,2017,1.427586678,0.5788000266462,-0.8487866513538,-59.4560501603252,2017
396943,"396943","Västerängs naturskyddsområde","FIN","Finland",2016,2017,0.0024025,0.001599999151198,-0.000802500848802,-33.4027408450364,2017
396959,"396959","Rahjan saaristo 19","FIN","Finland",2016,2017,0.002397912,0.001599999840449,-0.000797912159551,-33.275289483142,2017
397017,"397017","Luodon saaristo 101","FIN","Finland",2016,2017,0.00242228,0.001999999627723,-0.000422280372277,-17.4331775136235,2017
397034,"397034","Lapväärtin kosteikot","FIN","Finland",2016,2017,0.52432179,0.15719999000563,-0.36712179999437,-70.0184136910217,2017
397062,"397062","Halsön 45","FIN","Finland",2016,2017,0.003594078,0.00319999897566,-0.00039407902434,-10.964676457773,2017
397087,"397087","Rahakari","FIN","Finland",2016,2017,0.015421393,0.01199998892092,-0.00342140407908,-22.1860896682939,2017
397088,"397088","Puotikari","FIN","Finland",2016,2017,0.003210382,0.001599997451355,-0.001610384548645,-50.1617735411238,2017
397089,"397089","Kruupkari","FIN","Finland",2016,2017,0.011675664,0.0091999881864,-0.0024756758136,-21.2037260887261,2017
397091,"397091","Vähä-Pietari","FIN","Finland",2016,2017,0.001964056,0.00079999909605,-0.00116405690395,-59.2680098708998,2017
397094,"397094","Aalkloppa","FIN","Finland",2016,2017,0.00473148,0.00319999182066,-0.00153148817934,-32.3680577607852,2017
397096,"397096","Kokemäenjoen suisto, Kahala&Eteläranta","FIN","Finland",2016,2017,0.036190735,0.00439999566396,-0.03179073933604,-87.8422041885582,2017
397097,"397097","Lastauspaikka","FIN","Finland",2016,2017,0.00397936,0.001599999015601,-0.002379360984399,-59.7925541895933,2017
397103,"397103","Taslot","FIN","Finland",2016,2017,0.001230151,0.002399998694412,0.001169847694412,95.0978940318709,2017
397164,"397164","Lellaisten luonnonsuojelualue","FIN","Finland",2016,2017,0.584812032,0.4415999678774,-0.1432120641226,-24.4885632111276,2017
397171,"397171","Friskalanlahden luonnonsuojelualue","FIN","Finland",2016,2017,0.337885032,0.10120001022355,-0.23668502177645,-70.0489809730459,2017
397214,"397214","Kasalanjokisuu, Antinuusitalo","FIN","Finland",2016,2017,0.00944229,0.003599996813379,-0.005842293186621,-61.8736893976038,2017
397224,"397224","Rantalahti","FIN","Finland",2016,2017,0.065020158,0.02839999274651,-0.03662016525349,-56.3212492554847,2017
397228,"397228","Silakkakari","FIN","Finland",2016,2017,0.166881064,0.13519995180835,-0.03168111219165,-18.9842462843178,2017
